TIPLOC_PlatformID,TIPLOC,PlatformID,StartDate,PlatformLength,PassengerDOO,NonPassengerDOO,index_TIPLOC,index_PlatformID,index,Easting,Northing,Quality
STAINES_1,STAINES,1,2011-05-22,0,False,False,14256,7,14256007,504177.4888032903,171434.89302113804,2
STAINES_2,STAINES,2,2011-05-22,0,False,False,14256,70,14256070,504226.09042434394,171412.07532782812,2
STALBCY_1,STALBCY,1,1995-01-01,0,False,True,14434,7,14434007,515552.9877760004,207080.36186755935,2
STALBCY_2,STALBCY,2,1995-01-01,0,False,True,14434,70,14434070,515541.1572796825,207071.70180443506,2
STALBCY_3,STALBCY,3,1995-01-01,0,False,True,14434,90,14434090,515537.2975849861,207115.4349571768,2
STALBCY_4,STALBCY,4,1995-01-01,0,False,True,14434,104,14434104,515525.13977057394,207042.2261702556,2
STANAIR_1,STANAIR,1,1995-01-01,0,False,False,15483,7,15483007,555716.2973938005,223544.98912606208,2
STANAIR_1A,STANAIR,1A,2016-11-12,0,False,False,15483,55,15483055,555716.2973938005,223544.98912606208,1
STANAIR_1B,STANAIR,1B,2016-11-12,0,False,False,15483,57,15483057,555716.2973938005,223544.98912606208,1
STANAIR_1C,STANAIR,1C,2016-11-12,0,False,False,15483,58,15483058,555716.2973938005,223544.98912606208,1
STANAIR_2,STANAIR,2,1995-01-01,0,False,False,15483,70,15483070,555716.2973938005,223544.98912606208,2
STANAIR_3,STANAIR,3,1995-01-01,0,False,False,15483,90,15483090,555716.2973938005,223544.98912606208,2
STANAIR_3A,STANAIR,3A,2016-11-12,0,False,False,15483,91,15483091,555716.2973938005,223544.98912606208,1
STANAIR_3B,STANAIR,3B,2016-11-12,0,False,False,15483,92,15483092,555716.2973938005,223544.98912606208,1
STANAIR_3C,STANAIR,3C,2016-11-12,0,False,False,15483,93,15483093,555716.2973938005,223544.98912606208,1
STCN_1,STCN,1,2019-05-19,0,False,False,10064,7,10064007,194231.6864147155,842131.3649056294,2
STCN_2,STCN,2,2019-05-19,0,False,False,10064,70,10064070,194240.2171452065,842126.7853921637,2
STEPPS_1,STEPPS,1,2019-05-19,0,False,False,10628,7,10628007,266219.413902971,668396.5938286474,2
STEPPS_2,STEPPS,2,2019-05-19,0,False,False,10628,70,10628070,266219.0802263559,668407.036409256,2
STERTH_1,STERTH,1,2004-12-12,0,False,False,10005,7,10005007,154170.50940678554,35726.882180683235,2
STERTH_2,STERTH,2,2004-12-12,0,False,False,10005,70,10005070,154164.41983580543,35738.477225319046,2
STERTH_3,STERTH,3,2004-12-12,0,False,False,10005,90,10005090,154200.65474094683,35766.395408073055,2
STEVNGE_1,STEVNGE,1,1995-01-01,0,False,True,14651,7,14651007,523462.5161198542,224085.2031260826,2
STEVNGE_2,STEVNGE,2,1995-01-01,0,False,True,14651,70,14651070,523458.44620830374,224083.48805324157,2
STEVNGE_3,STEVNGE,3,1995-01-01,0,False,True,14651,90,14651090,523451.04262177227,224073.54916840006,2
STEVNGE_4,STEVNGE,4,1995-01-01,0,False,True,14651,104,14651104,523446.79308913567,224072.04292186434,2
STEVNGE_5,STEVNGE,5,2020-05-17,0,False,True,14651,117,14651117,523458.8234439316,223990.17021243655,2
STFD_1,STFD,1,1999-01-01,0,False,False,15185,7,15185007,538518.2393460697,184495.6444412478,2
STFD_10,STFD,10,1995-01-01,0,False,True,15185,8,15185008,538558.2025357289,184471.69734279715,2
STFD_10A,STFD,10A,1995-01-01,0,False,True,15185,9,15185009,538618.7424144277,184550.5221673057,2
STFD_11,STFD,11,1995-01-01,0,False,True,15185,15,15185015,538578.6887904372,184633.55017221294,2
STFD_12,STFD,12,1995-01-01,0,False,True,15185,24,15185024,538559.1131930444,184576.31132983154,2
STFD_2,STFD,2,1995-01-01,0,False,False,15185,70,15185070,538515.925733489,184477.11386307943,2
STFD_5,STFD,5,1995-01-01,0,False,True,15185,117,15185117,538522.5668004283,184383.69512142544,2
STFD_6,STFD,6,1995-01-01,0,False,False,15185,128,15185128,538558.7102653049,184441.5835230967,2
STFD_8,STFD,8,1995-01-01,0,False,True,15185,151,15185151,538521.4079727357,184407.5576311071,2
STFD_9,STFD,9,1995-01-01,0,False,True,15185,163,15185163,538576.0136354705,184483.87181923626,2
STFORDI_1,STFORDI,1,2006-10-12,0,False,False,15175,7,15175007,538247.1708397068,184733.3050444653,2
STFORDI_2,STFORDI,2,2006-10-12,0,False,False,15175,70,15175070,538143.9441226544,184751.065125408,2
STFORDI_3,STFORDI,3,2006-10-12,0,False,False,15175,90,15175090,538143.8993526669,184763.125147094,2
STFORDI_4,STFORDI,4,2006-10-12,0,False,False,15175,104,15175104,538244.1010146613,184782.65920266323,2
STGRMNS_1,STGRMNS,1,1999-01-01,0,False,False,10282,7,10282007,235995.47905627143,57487.13835691315,2
STGRMNS_2,STGRMNS,2,1999-01-01,0,False,False,10282,70,10282070,236001.44881362328,57496.77544901712,2
STHALL_1,STHALL,1,2017-10-12,0,False,False,14386,7,14386007,512732.8408157473,179816.46948511002,2
STHALL_2,STHALL,2,2017-10-12,0,False,False,14386,70,14386070,512750.06936401036,179832.91698635436,2
STHALL_3,STHALL,3,2017-10-12,0,False,False,14386,90,14386090,512752.31208785344,179837.57214522624,2
STHALL_4,STHALL,4,2017-10-12,0,False,False,14386,104,14386104,512741.68255761056,179846.24771206547,2
STHBANK_1,STHBANK,1,2012-09-12,0,True,False,13586,7,13586007,453285.35389999993,521273.22665,2
STHBANK_2,STHBANK,2,2012-09-12,0,True,False,13586,70,13586070,453377.98005,521303.769,2
STHCENT_1,STHCENT,1,1995-01-01,0,False,True,15721,7,15721007,588065.9035066185,185521.7289104798,2
STHCENT_2,STHCENT,2,1995-01-01,0,False,True,15721,70,15721070,588066.8336364673,185518.30289716704,2
STHCENT_3,STHCENT,3,1995-01-01,0,False,True,15721,90,15721090,588056.3586044069,185504.8888779072,2
STHCENT_4,STHCENT,4,1995-01-01,0,False,True,15721,104,15721104,588027.2864497026,185492.0405231605,2
STHGYLE_1,STHGYLE,1,2020-12-13,0,False,False,11244,7,11244007,318897.35063215025,672273.8011879518,2
STHGYLE_2,STHGYLE,2,2020-12-13,0,False,False,11244,70,11244070,318888.2118253473,672268.2074383295,2
STHLNSC_1,STHLNSC,1,2011-05-22,0,False,False,11838,7,11838007,351610.80741718085,395343.1944549846,2
STHLNSC_2,STHLNSC,2,2011-05-22,0,False,False,11838,70,11838070,351624.2029675945,395338.19997495407,2
STHLNSJ_1,STHLNSJ,1,2011-05-22,0,False,False,11887,7,11887007,353580.4258428884,393232.0300052763,2
STHLNSJ_2,STHLNSJ,2,2011-05-22,0,False,False,11887,70,11887070,353584.2485297403,393221.686613694,2
STHVIC_1,STHVIC,1,1995-01-01,0,False,True,15720,7,15720007,588132.1406333807,186144.25715859194,2
STHVIC_2,STHVIC,2,1995-01-01,0,False,True,15720,70,15720070,588127.8507468377,186143.96220593184,2
STHVIC_3,STHVIC,3,1995-01-01,0,False,True,15720,90,15720090,588115.2381506152,186143.11877097614,2
STHVIC_4,STHVIC,4,1995-01-01,0,False,True,15720,104,15720104,588111.2064094525,186142.84982107702,2
STIRLNG_10,STIRLNG,10,1995-01-01,0,False,True,10825,8,10825008,279845.7058265997,693583.766563094,2
STIRLNG_2,STIRLNG,2,1995-01-01,0,False,True,10825,70,10825070,279787.06454917626,693601.4025956243,2
STIRLNG_3,STIRLNG,3,1995-01-01,0,False,True,10825,90,10825090,279796.33059828996,693602.2248265729,2
STIRLNG_4,STIRLNG,4,1995-01-01,0,False,True,10825,104,10825104,279760.96597439237,693688.9459835491,2
STIRLNG_5,STIRLNG,5,1995-01-01,0,False,True,10825,117,10825117,279768.934064743,693693.0644137829,2
STIRLNG_6,STIRLNG,6,1995-01-01,0,False,True,10825,128,10825128,279812.4445504107,693610.9591063318,2
STIRLNG_7,STIRLNG,7,1995-01-01,0,False,True,10825,140,10825140,279850.31014141766,693518.228864076,2
STIRLNG_8,STIRLNG,8,1995-01-01,0,False,True,10825,151,10825151,279858.5900223272,693523.0723398491,2
STIRLNG_9,STIRLNG,9,1995-01-01,0,False,True,10825,163,10825163,279839.4233697933,693585.0643593827,2
STJAMSP_1,STJAMSP,1,1999-01-01,0,False,False,10932,7,10932007,292644.77687520685,93475.66818785355,2
STJAMSP_2,STJAMSP,2,1999-01-01,0,False,False,10932,70,10932070,292639.2970981006,93482.3055743177,2
STKP_0,STKP,0,2005-11-12,0,False,False,12439,1,12439001,389288.2445888048,389905.1817463392,2
STKP_1,STKP,1,1995-01-01,220,False,True,12439,7,12439007,389275.35992725333,389870.99213316146,2
STKP_2,STKP,2,1995-01-01,214,False,True,12439,70,12439070,389275.35992725333,389870.99213316146,2
STKP_3,STKP,3,1995-01-01,235,False,True,12439,90,12439090,389247.43887778197,389848.71091999003,2
STKP_3A,STKP,3A,1995-01-01,78,False,True,12439,91,12439091,389232.2842905153,389937.03313389816,2
STKP_4,STKP,4,1995-01-01,221,False,True,12439,104,12439104,389234.6269133681,389860.08984197397,2
STMCHLS_1,STMCHLS,1,1995-01-01,0,False,True,11577,7,11577007,336653.84035368264,387000.9194143373,2
STMCHLS_2,STMCHLS,2,1995-01-01,0,False,True,11577,70,11577070,336648.38711257145,386991.8351753823,2
STNEOTS_1,STNEOTS,1,2012-09-12,0,False,True,14552,7,14552007,519806.680167473,260726.1704428036,2
STNEOTS_2,STNEOTS,2,2012-09-12,0,False,True,14552,70,14552070,519810.6760067073,260724.7668258531,2
STNEOTS_3,STNEOTS,3,2012-09-12,0,False,True,14552,90,14552090,519833.0929070031,260755.93462873658,2
STNEOTS_4,STNEOTS,4,2012-09-12,0,False,True,14552,104,14552104,519836.3433905471,260754.86101614073,2
STNGBRN_1,STNGBRN,1,1999-01-01,0,False,False,15738,7,15738007,590622.9718978631,163863.88180556838,2
STNGBRN_2,STNGBRN,2,1999-01-01,0,False,False,15738,70,15738070,590605.5648163429,163880.20644689113,2
STNGBRN_3,STNGBRN,3,1999-01-01,0,False,False,15738,90,15738090,590605.5648163429,163880.20644689113,2
STNHSE_1,STNHSE,1,2011-05-22,0,False,False,12265,7,12265007,380831.97178715427,205266.13505571464,2
STNHSE_2,STNHSE,2,2011-05-22,0,False,False,12265,70,12265070,380786.0713679226,205296.36559685445,2
STOCTON_1,STOCTON,1,2012-09-12,0,True,False,13363,7,13363007,444177.60727521015,519607.9142044433,2
STOCTON_2,STOCTON,2,2012-09-12,0,True,False,13363,70,13363070,444166.52465950977,519615.0221195908,2
STOKEOT_1,STOKEOT,1,1995-01-01,0,False,True,12406,7,12406007,387955.57637319044,345653.29640443635,2
STOKEOT_2,STOKEOT,2,1995-01-01,0,False,True,12406,70,12406070,387947.0819071139,345631.5834656779,2
STOKEOT_3,STOKEOT,3,1995-01-01,0,False,True,12406,90,12406090,387887.699078752,345701.9209354662,2
STOTNHM_1,STOTNHM,1,2011-11-12,0,False,False,15015,7,15015007,533699.393990533,188597.6690815108,2
STOTNHM_2,STOTNHM,2,2011-11-12,0,False,False,15015,70,15015070,533704.6287128415,188607.74134259642,2
STPANCI_10,STPANCI,10,2006-10-12,0,False,False,14870,8,14870008,530043.4620994832,183173.2902896029,2
STPANCI_11,STPANCI,11,2006-10-12,0,False,False,14870,15,14870015,529992.1566120686,183297.9986956516,2
STPANCI_12,STPANCI,12,2006-10-12,0,False,False,14870,24,14870024,529995.6164403133,183299.77516850427,2
STPANCI_13,STPANCI,13,2006-10-12,0,False,False,14870,31,14870031,530006.6020602454,183305.44836956298,2
STPANCI_5,STPANCI,5,2006-10-12,0,False,False,14870,117,14870117,530014.3975640541,183158.56801646104,2
STPANCI_6,STPANCI,6,2006-10-12,0,False,False,14870,128,14870128,530017.0816752842,183159.90173849196,2
STPANCI_7,STPANCI,7,2006-10-12,0,False,False,14870,140,14870140,530026.713564487,183164.78963326936,2
STPANCI_8,STPANCI,8,2006-10-12,0,False,False,14870,151,14870151,530030.3382692726,183166.62465276325,2
STPANCI_9,STPANCI,9,2006-10-12,0,False,False,14870,163,14870163,530040.1709763901,183171.61770094134,2
STPLTNR_1,STPLTNR,1,2008-05-18,0,False,False,11999,7,11999007,360755.5808303821,174420.4298977133,2
STPLTNR_2,STPLTNR,2,2008-05-18,0,False,False,11999,70,11999070,360765.240849174,174432.15610318468,2
STPX_1,STPX,1,2006-01-07,0,False,False,14869,7,14869007,529936.750120163,183246.2962766917,2
STPX_1A,STPX,1A,2010-12-12,0,False,False,14869,55,14869055,529936.750120163,183246.2962766917,1
STPX_1B,STPX,1B,2010-12-12,0,False,False,14869,57,14869057,529936.750120163,183246.2962766917,1
STPX_2,STPX,2,2006-01-07,0,False,False,14869,70,14869070,529939.4889617981,183247.69348650347,2
STPX_2A,STPX,2A,2010-12-12,0,False,False,14869,76,14869076,529939.4889617981,183247.69348650347,1
STPX_2B,STPX,2B,2010-12-12,0,False,False,14869,77,14869077,529939.4889617981,183247.69348650347,1
STPX_3,STPX,3,2006-01-07,0,False,False,14869,90,14869090,529948.1811889741,183252.11443317006,2
STPX_3A,STPX,3A,2010-12-12,0,False,False,14869,91,14869091,529948.1811889741,183252.11443317006,1
STPX_3B,STPX,3B,2010-12-12,0,False,False,14869,92,14869092,529948.1811889741,183252.11443317006,1
STPX_4,STPX,4,2006-01-07,0,False,False,14869,104,14869104,529951.2640650728,183253.6844425178,2
STPX_4A,STPX,4A,2010-12-12,0,False,False,14869,105,14869105,529951.2640650728,183253.6844425178,1
STPX_4B,STPX,4B,2010-12-12,0,False,False,14869,106,14869106,529951.2640650728,183253.6844425178,1
STPXBOX_A,STPXBOX,A,2008-05-18,0,False,False,14867,174,14867174,529978.8614699063,183139.42551756307,2
STPXBOX_B,STPXBOX,B,2008-05-18,0,False,False,14867,175,14867175,529965.9210698368,183135.2293507396,2
STRBDGJ_2,STRBDGJ,2,2011-11-12,0,False,False,12472,70,12472070,390981.13639153086,283297.6199015759,2
STRBDGJ_3,STRBDGJ,3,2011-11-12,0,False,False,12472,90,12472090,390991.9404069955,283277.88935447595,2
STRETHM_1,STRETHM,1,1995-01-01,0,False,False,14868,7,14868007,529998.8678331285,171299.776217719,2
STRETHM_2,STRETHM,2,1995-01-01,0,False,False,14868,70,14868070,530023.8098561503,171328.09234796863,2
STRHCOM_1,STRHCOM,1,2011-11-12,0,False,False,14854,7,14854007,529717.5980179291,170512.6930727281,2
STRHCOM_2,STRHCOM,2,2011-11-12,0,False,False,14854,70,14854070,529703.1923012591,170506.39741255977,2
STRMFRY_1,STRMFRY,1,2019-05-19,0,False,False,10049,7,10049007,186474.28707730985,834667.63050404,2
STRNRR_1,STRNRR,1,1995-01-01,0,False,True,10094,7,10094007,206197.77998509392,561359.5705088633,2
STRNRR_2,STRNRR,2,1995-01-01,0,False,True,10094,70,10094070,206202.59791445162,561378.9052851431,2
STROOD_1,STROOD,1,1995-01-01,217,False,False,15642,7,15642007,574066.6734949716,169379.9364144607,2
STROOD_2,STROOD,2,1995-01-01,206,False,False,15642,70,15642070,574055.0258661795,169385.14490338694,2
STROOD_3,STROOD,3,1995-01-01,216,False,False,15642,90,15642090,574055.0258661795,169385.14490338694,2
STRUD_1,STRUD,1,2011-05-22,0,False,False,12327,7,12327007,384959.05305141106,205121.40203456974,2
STRUD_2,STRUD,2,2011-05-22,0,False,False,12327,70,12327070,384951.8319588519,205113.38510921434,2
STWMRKT_1,STWMRKT,1,1995-01-01,0,False,False,15795,7,15795007,605218.663018811,258802.81520520675,2
STWMRKT_2,STWMRKT,2,1995-01-01,0,False,False,15795,70,15795070,605194.3085020555,258824.42480383016,2
SUNDRTN_1,SUNDRTN,1,2021-05-16,0,False,False,14017,7,14017007,481307.5909336997,198133.03567979473,2
SUNDRTN_2,SUNDRTN,2,2021-05-16,0,False,False,14017,70,14017070,481310.2666015037,198116.40749221065,2
SURBITN_1,SURBITN,1,1995-01-01,77,False,True,14496,7,14496007,518092.9582369917,167310.66633464827,2
SURBITN_2,SURBITN,2,1995-01-01,77,False,True,14496,70,14496070,518095.72583575075,167306.77937861573,2
SURBITN_3,SURBITN,3,1995-01-01,77,False,True,14496,90,14496090,518100.94356177666,167287.98409960134,2
SURBITN_4,SURBITN,4,1995-01-01,77,False,True,14496,104,14496104,518104.2979226298,167283.21088039625,2
SUTTON_1,SUTTON,1,1995-01-01,0,False,True,14729,7,14729007,526020.8170398723,163849.25353203964,2
SUTTON_2,SUTTON,2,1995-01-01,0,False,True,14729,70,14729070,526026.0487020535,163843.13060068793,2
SUTTON_3,SUTTON,3,1995-01-01,0,False,True,14729,90,14729090,526040.9001017921,163807.724317851,2
SUTTON_4,SUTTON,4,1995-01-01,0,False,True,14729,104,14729104,526030.5194028041,163782.70848838455,2
SVNKNGS_1,SVNKNGS,1,1999-01-01,0,False,False,15334,7,15334007,545371.5488521347,187064.24543506885,2
SVNKNGS_2,SVNKNGS,2,1999-01-01,0,False,False,15334,70,15334070,545366.588955587,187075.5108066525,2
SVNKNGS_3,SVNKNGS,3,1999-01-01,0,False,False,15334,90,15334090,545365.6068625341,187079.87083255782,2
SVNKNGS_4,SVNKNGS,4,1999-01-01,0,False,False,15334,104,15334104,545362.7281442429,187090.54116992909,2
SWANSEA_1,SWANSEA,1,1995-01-01,0,False,False,10623,7,10623007,265825.567682859,193739.93888996908,2
SWANSEA_2,SWANSEA,2,1995-01-01,0,False,False,10623,70,10623070,265836.6565053798,193732.54722155927,2
SWANSEA_3,SWANSEA,3,1995-01-01,0,False,False,10623,90,10623090,265840.6737154258,193729.82578012516,2
SWANSEA_4,SWANSEA,4,1995-01-01,0,False,False,10623,104,10623104,265846.3163703368,193717.26397264778,2
SWLY_1,SWLY,1,1995-01-01,231,False,False,15417,7,15417007,550881.0954292734,168211.64218033518,2
SWLY_2,SWLY,2,1995-01-01,231,False,False,15417,70,15417070,550879.4139037413,168215.91713266072,2
SWLY_3,SWLY,3,1995-01-01,231,False,False,15417,90,15417090,550876.2833898033,168225.96844912262,2
SWLY_4,SWLY,4,1995-01-01,231,False,False,15417,104,15417104,550874.65277742,168230.12194449824,2
SWRBBDG_1,SWRBBDG,1,1999-01-01,0,False,False,12712,7,12712007,406212.8871783752,423487.74892560963,2
SWRBBDG_2,SWRBBDG,2,1999-01-01,0,False,False,12712,70,12712070,406248.7977905207,423506.8837536158,2
SXMNDHM_1,SXMNDHM,1,1995-01-01,0,False,False,15960,7,15960007,638535.3255624389,263194.7720424708,2
SXMNDHM_2,SXMNDHM,2,1995-01-01,0,False,False,15960,70,15960070,638528.9435135277,263203.23502228194,2
SYDENHM_1,SYDENHM,1,2011-11-12,0,False,False,15088,7,15088007,535373.5224891669,171698.982102197,2
SYDENHM_2,SYDENHM,2,2011-11-12,0,False,False,15088,70,15088070,535368.1670210786,171610.83666323565,2
TABY_1,TABY,1,2011-11-12,0,False,False,13389,7,13389007,445267.8439953076,518434.3213354447,2
TABY_2,TABY,2,2011-11-12,0,False,False,13389,70,13389070,445260.8756519888,518455.41873346345,2
TACKLEY_1,TACKLEY,1,1999-01-01,0,False,False,13458,7,13458007,448444.43299999996,220555.17705,2
TACKLEY_2,TACKLEY,2,1999-01-01,0,False,False,13458,70,13458070,448457.1898,220555.78944999998,2
TAPLOW_1,TAPLOW,1,2017-10-12,0,False,False,14128,7,14128007,491504.31422146456,181290.11072260834,2
TAPLOW_2,TAPLOW,2,2017-10-12,0,False,False,14128,70,14128070,491553.4063035712,181311.3418502399,2
TAPLOW_3,TAPLOW,3,2017-10-12,0,False,False,14128,90,14128090,491551.33871253976,181317.55918966362,2
TAPLOW_4,TAPLOW,4,2017-10-12,0,False,False,14128,104,14128104,491550.23061838996,181331.4411194136,2
TATNHMC_1,TATNHMC,1,1995-01-01,0,False,False,14627,7,14627007,522645.0650207756,158045.35750750086,2
TATNHMC_2,TATNHMC,2,1995-01-01,0,False,False,14627,70,14627070,522641.1176699162,158044.06446639486,2
TATNHMC_3,TATNHMC,3,2006-10-12,0,False,False,14627,90,14627090,522626.0982779306,158038.2126506415,2
TAUNTON_1,TAUNTON,1,1995-01-01,0,False,False,11302,7,11302007,322615.77975853987,125456.7272748408,2
TAUNTON_2,TAUNTON,2,1995-01-01,0,False,False,11302,70,11302070,322734.28358823096,125444.20815542057,2
TAUNTON_3,TAUNTON,3,1995-01-01,0,False,False,11302,90,11302090,322732.8006408722,125459.1145095463,2
TAUNTON_4,TAUNTON,4,1995-01-01,0,False,False,11302,104,11302104,322733.32468356885,125463.58969362329,2
TAUNTON_5,TAUNTON,5,1995-01-01,0,False,False,11302,117,11302117,322725.95383964473,125476.3002240884,2
TAUNTON_6,TAUNTON,6,1995-01-01,0,False,False,11302,128,11302128,322862.68261313956,125463.20519910664,2
TAYNULT_1,TAYNULT,1,2019-05-19,0,False,False,10081,7,10081007,200328.07819985744,731220.5940723584,2
TAYNULT_2,TAYNULT,2,2019-05-19,0,False,False,10081,70,10081070,200314.31712613977,731231.6779400872,2
TELFRDC_1,TELFRDC,1,2011-11-12,0,False,False,12102,7,12102007,370294.9994146501,309337.3647820943,2
TELFRDC_2,TELFRDC,2,2011-11-12,0,False,False,12102,70,12102070,370287.897256564,309331.738121682,2
THBDGS_1,THBDGS,1,1995-01-01,0,False,True,14814,7,14814007,528792.7123676081,136948.57116342225,2
THBDGS_2,THBDGS,2,1995-01-01,0,False,True,14814,70,14814070,528803.6772217692,136966.14653801982,2
THBDGS_2B,THBDGS,2B,2005-11-12,0,False,False,14814,77,14814077,528803.6772217692,136966.14653801982,1
THBDGS_3,THBDGS,3,1995-01-01,0,False,True,14814,90,14814090,528810.0408301093,136968.48420208856,2
THBDGS_4,THBDGS,4,1995-01-01,0,False,True,14814,104,14814104,528818.9609555487,136948.9092951301,2
THBDGS_5,THBDGS,5,1995-01-01,0,False,True,14814,117,14814117,528828.4650598343,136952.93502748216,2
THURSO_1,THURSO,1,2019-05-19,0,False,False,11123,7,11123007,311259.8972806337,967817.4827902933,2
TIVIPW_1,TIVIPW,1,1995-01-01,0,False,False,11060,7,11060007,304495.1767260247,113915.24867086037,2
TIVIPW_2,TIVIPW,2,1995-01-01,0,False,False,11060,70,11060070,304485.0578146982,113923.80581540623,2
TMWTHLL_1,TMWTHLL,1,2011-11-12,0,False,False,12931,7,12931007,421269.6408168281,304454.5256715008,2
TODMRDN_1,TODMRDN,1,1999-01-01,0,False,False,12524,7,12524007,393517.2459849244,424160.063156163,2
TODMRDN_2,TODMRDN,2,1999-01-01,0,False,False,12524,70,12524070,393511.0656133903,424168.6131153852,2
TONBDG_1,TONBDG,1,1995-01-01,0,False,True,15503,7,15503007,558638.8775322097,146030.9334113765,2
TONBDG_2,TONBDG,2,1995-01-01,0,False,True,15503,70,15503070,558640.0255015859,146035.91228022665,2
TONBDG_3,TONBDG,3,1995-01-01,0,False,True,15503,90,15503090,558652.9095188344,146054.6187919943,2
TONBDG_4,TONBDG,4,1995-01-01,0,False,True,15503,104,15503104,558653.5989436316,146059.38924800637,2
TORRE_1,TORRE,1,1999-01-01,0,False,False,10906,7,10906007,290372.50088466087,64815.26642027484,2
TORRE_2,TORRE,2,1999-01-01,0,False,False,10906,70,10906070,290356.5738738689,64811.19467387567,2
TOTNES_1,TOTNES,1,1995-01-01,0,False,False,10832,7,10832007,280128.41798623727,60876.93465849809,2
TOTNES_2,TOTNES,2,1995-01-01,0,False,False,10832,70,10832070,280154.17545824236,60925.59467288478,2
TRING_1,TRING,1,1995-01-01,0,False,False,14149,7,14149007,495134.6108498286,212132.39729620315,2
TRING_2,TRING,2,1995-01-01,0,False,False,14149,70,14149070,495133.1653875682,212157.28165508097,2
TRING_3,TRING,3,1995-01-01,0,False,False,14149,90,14149090,495162.21713505586,212118.3879692387,2
TRING_4,TRING,4,1995-01-01,0,False,False,14149,104,14149104,495171.67215425824,212124.3258484862,2
TRING_5,TRING,5,1995-01-01,0,False,True,14149,117,14149117,495156.74764563685,212158.4153762831,2
TROON_1,TROON,1,2016-11-12,0,False,False,10231,7,10231007,232543.070040313,630865.8492630436,2
TROON_2,TROON,2,2016-11-12,0,False,False,10231,70,10231070,232552.83275660477,630872.0054311159,2
TRURO_1,TRURO,1,2011-11-12,0,False,False,10041,7,10041007,181627.4061770654,44926.944798902085,2
TRURO_2,TRURO,2,2011-11-12,0,False,False,10041,70,10041070,181681.29472197182,44934.350023199775,2
TRURO_3,TRURO,3,2011-11-12,0,False,False,10041,90,10041090,181689.14504665823,44948.09917893357,2
TTNHMHL_2,TTNHMHL,2,2011-11-12,0,False,False,15046,70,15046070,534520.6379356675,189577.16883568486,2
TTNHMHL_3,TTNHMHL,3,2018-09-12,0,False,False,15046,90,15046090,534521.1182601713,189612.43742785085,2
TTNHMHL_4,TTNHMHL,4,2018-09-12,0,False,False,15046,104,15046104,534511.2960600457,189613.72786941,2
TULLOCH_1,TULLOCH,1,2019-05-19,0,False,False,10278,7,10278007,235515.0596145246,780226.0491843958,2
TULLOCH_2,TULLOCH,2,2019-05-19,0,False,False,10278,70,10278070,235516.78144293145,780215.233894123,2
TULSEH_1,TULSEH,1,1995-01-01,0,False,True,14940,7,14940007,531800.6859162197,172915.57392301023,2
TULSEH_2,TULSEH,2,1995-01-01,0,False,True,14940,70,14940070,531807.1321063157,172907.7659462898,2
TULSEH_3,TULSEH,3,1995-01-01,0,False,True,14940,90,14940090,531807.1321063157,172907.7659462898,2
TULSEH_4,TULSEH,4,1995-01-01,0,False,True,14940,104,14940104,531817.1250079252,172902.9658837522,2
TWCKNHM_2,TWCKNHM,2,1995-01-01,0,False,False,14450,70,14450070,516229.3313982773,173738.64374202935,2
TWCKNHM_3,TWCKNHM,3,1995-01-01,0,False,False,14450,90,14450090,516229.3313982773,173738.64374202935,2
TWCKNHM_4,TWCKNHM,4,1995-01-01,0,False,False,14450,104,14450104,516237.4256894138,173726.25351690617,2
TWCKNHM_5,TWCKNHM,5,1995-01-01,0,False,False,14450,117,14450117,516237.4256894138,173726.25351690617,2
TWDBANK_1,TWDBANK,1,2015-05-17,0,False,False,11857,7,11857007,352260.13646495144,634962.6289295433,2
TWDBANK_2,TWDBANK,2,2015-05-17,0,False,False,11857,70,11857070,352261.59504086315,634965.4744251786,2
TWYFORD_1,TWYFORD,1,2010-12-12,0,False,False,13997,7,13997007,479056.30819132924,175757.68344246154,2
TWYFORD_2,TWYFORD,2,2010-12-12,0,False,False,13997,70,13997070,479050.7710958555,175766.50297567487,2
TWYFORD_3,TWYFORD,3,2010-12-12,0,False,False,13997,90,13997090,479048.54158565914,175770.69625517004,2
TWYFORD_4,TWYFORD,4,2010-12-12,0,False,False,13997,104,13997104,479042.9416948036,175781.84991875693,2
TWYFORD_5,TWYFORD,5,2004-12-12,0,False,False,13997,117,13997117,478974.1863497377,175750.88072130975,2
TYNDRML_1,TYNDRML,1,2019-05-19,0,False,False,10232,7,10232007,232790.76938035857,730122.4881002777,2
UPHOLND_1,UPHOLND,1,2020-05-17,0,False,False,11820,7,11820007,350971.4264996061,403786.8947579181,2
UPHOLND_2,UPHOLND,2,2020-05-17,0,False,False,11820,70,11820070,350972.97094173165,403778.06206518336,2
UPMNSTR_1,UPMNSTR,1,1995-01-01,0,False,False,15488,7,15488007,556236.7597154097,186840.84081935394,2
UPMNSTR_1A,UPMNSTR,1A,1995-01-01,0,False,False,15488,55,15488055,556282.2026013443,186837.94251031388,2
UPMNSTR_1B,UPMNSTR,1B,1995-01-01,0,False,False,15488,57,15488057,556236.7597154097,186840.84081935394,1
UPMNSTR_2,UPMNSTR,2,1995-01-01,0,False,True,15488,70,15488070,556236.851742669,186851.93654831123,2
UPRHLWY_1,UPRHLWY,1,2011-11-12,0,False,False,14855,7,14855007,529738.9232134301,186602.0994060216,2
UPRHLWY_2,UPRHLWY,2,2011-11-12,0,False,False,14855,70,14855070,529731.5953739991,186607.64341369993,2
