TIPLOC_x,LocationName_x,StartDate,Easting,Northing,TimingPointType,ZoneResponsible,STANOX,OffNetwork,Quality,index,TIPLOC_y,LocationName_y
ASHFKI,Ashford International,1995-01-01,601282.0,142204.0,O,3,89428,False,3,15780,ASHFK*,Ashford International*
ASHFKY,Ashford International,1995-01-01,601282.0,142204.0,T,3,89428,False,4,15780,ASHFK*,Ashford International*
ASHFUPS,Ashford Up Sidings,1995-01-01,601500.0,141500.0,O,3,89418,False,2,15781,ASHFUPS,Ashford Up Sidings
ASHH,Ash,1995-01-01,489934.0,150834.0,T,3,87014,False,4,14108,ASHH,Ash
ASHIMKS,Ashton In Makerfield K.S.,1995-01-01,356600.0,397800.0,O,6,35202,False,2,11920,ASHIMKS,Ashton In Makerfield K.S.
ASHIMSB,Ashton in M Stop Board,1995-01-01,356600.0,397900.0,O,6,35202,False,2,11921,ASHIMSB,Ashton in M Stop Board
ASHJNCE,Ashton Junction (CE),2004-12-12,234627.0,356836.0,O,4,81822,False,2,10262,ASHJNCE,Ashton Junction (CE)
ASHLEY,Ashley,1995-01-01,377370.0,384370.0,O,6,37223,False,4,12215,ASHLEY,Ashley
ASHONUL,Ashton-under-Lyne,1995-01-01,393840.0,399400.0,O,6,32115,False,4,12527,ASHONUL,Ashton-under-Lyne
ASHTMNJ,Ashton Moss North Jn,1995-01-01,392700.0,399500.0,O,6,32117,False,2,12506,ASHTMNJ,Ashton Moss North Jn
ASHUBUS,Ashurst Bald Face Stag PH,1995-01-01,551874.0,137725.0,O,3,0,False,2,15430,ASHUBUS,Ashurst Bald Face Stag PH
ASHUJN,Ashurst Jn,1995-01-01,551874.0,137625.0,O,3,87765,False,2,15429,ASHUJN,Ashurst Jn
ASHURST,Ashurst,1995-01-01,550726.0,138801.0,O,3,87763,False,4,15416,ASHURST,Ashurst
ASHVALE,Ash Vale,1995-01-01,489273.0,153342.0,T,3,87041,False,4,14100,ASHVALE,Ash Vale
ASHWELC,Ashwell & Morden,1995-01-01,529770.0,238615.0,O,8,53011,False,4,14857,ASHWELC,Ashwell & Morden
ASKAM,Askam,1995-01-01,321500.0,477688.0,O,6,11225,False,4,11277,ASKAM,Askam
ASLCKTN,Aslockton,1995-01-01,474130.0,339920.0,O,8,44517,False,4,13943,ASLCKTN,Aslockton
ASLYBJN,Astley Bridge Jn,1995-01-01,372000.0,411700.0,O,6,29181,False,2,12153,ASLYBJN,Astley Bridge Jn
ASPLEYG,Aspley Guise,1995-01-01,493944.0,236751.0,O,5,62051,False,4,14144,ASPLEYG,Aspley Guise
ASPTBRA,Brayton,2004-12-12,645856.0,734754.0,O,6,9226,False,2,15994,ASPTBRA,Brayton
ASPTRIA,Aspatria,1995-01-01,314390.0,541260.0,O,6,10021,False,4,11173,ASPTRIA,Aspatria
ASTLEY,Astley,1995-01-01,375713.0,398336.0,T,6,31747,False,2,12194,ASTLEY,Astley
ASTON,Aston,1995-01-01,408790.0,289600.0,M,5,65651,False,4,12737,ASTON,Aston
ASTOSTJ,Aston South Jn,1995-01-01,408800.0,289600.0,O,5,65650,False,2,12739,ASTOSTJ,Aston South Jn
ATADALE,Attadale,1995-01-01,192456.0,839125.0,O,9,1076,False,4,10061,ATADALE,Attadale
ATHERTN,Atherton,1995-01-01,368347.0,403716.0,O,6,35139,False,4,12073,ATHERTN,Atherton
ATHRSTN,Atherstone,1995-01-01,430400.0,298000.0,O,5,69009,False,4,13087,ATHRSTN,Atherstone
ATLBRJN,Attleborough South Jn,1995-01-01,438832.0,289631.0,O,5,69023,False,2,13252,ATLBRJN,Attleborough South Jn
ATLBRNJ,Attleborough North Jn,2007-08-11,384689.0,368436.0,O,5,69020,False,2,12322,ATLBRNJ,Attleborough North Jn
ATNBRO,Attenborough,1995-01-01,451790.0,334585.0,O,8,55202,False,4,13545,ATNBRO,Attenborough
ATNBROJ,Attenborough Jn,1995-01-01,450400.0,333300.0,M,8,55203,False,2,13511,ATNBROJ,Attenborough Jn
ATTLBON,Attleborough,1995-01-01,605177.0,295033.0,O,3,48501,False,4,15796,ATTLBON,Attleborough
ATTRFHH,Attercliffe Sdgs FHH,2004-12-12,455859.0,786576.0,O,7,25622,False,2,13658,ATTRFHH,Attercliffe Sdgs FHH
ATTRMGS,Attercliffe M&G,1995-01-01,436700.0,388300.0,O,7,25624,False,2,13219,ATTRMGS,Attercliffe M&G
AUCHTER,Auchterarder,1995-01-01,295000.0,711500.0,O,9,3152,False,2,10959,AUCHTER,Auchterarder
AUDLEYE,Audley End,1995-01-01,551610.0,236300.0,O,3,47321,False,4,15428,AUDLEYE,Audley End
AVIEDRS,Aviemore DRS ISU (CE),2004-12-12,423648.0,525436.0,O,9,1140,False,2,12964,AVIEDRS,Aviemore DRS ISU (CE)
AVIEMRE,Aviemore,1995-01-01,289566.0,812339.0,T,9,1144,False,4,10900,AVIEMRE,Aviemore
AVIEMRS,Aviemore (Speyside),1995-01-01,286739.0,813507.0,O,9,1142,False,2,10877,AVIEMRS,Aviemore (Speyside)
AVIEURS,Aviemore URS ISU (CE),2004-12-12,423648.0,346377.0,O,9,1141,False,2,12963,AVIEURS,Aviemore URS ISU (CE)
AVIGCMT,Avignon C M T,1995-01-01,637870.0,136000.0,O,3,783,False,3,15956,AVIG*,Avignon *
AVIGVIL,Avignon Ville,2001-05-19,637870.0,136000.0,O,3,783,False,4,15956,AVIG*,Avignon *
AVNCLFF,Avoncliff,1995-01-01,380500.0,160100.0,O,4,82073,False,4,12263,AVNCLFF,Avoncliff
AVONCT,Avonmouth Ctr Termal EWS,2003-04-07,653765.0,564373.0,O,4,81231,False,2,16018,AVONCT,Avonmouth Ctr Termal EWS
AVONDKJ,Avonmouth Dock Jn,2004-05-04,351544.0,178168.0,O,4,81240,False,3,11836,AVON*,Avonmouth*
AVONMCM,Avonmouth Chittening Estate,1995-01-01,352800.0,181200.0,O,4,81245,False,2,11871,AVONMCM,Avonmouth Chittening Estate
AVONMTH,Avonmouth,1995-01-01,351544.0,178168.0,T,4,81240,False,4,11836,AVON*,Avonmouth*
AVONRCK,Avonmouth Rockingham Road,2004-12-12,457547.0,753453.0,O,4,81242,False,2,13705,AVONRCK,Avonmouth Rockingham Road
AWRE,Awre,1995-01-01,369500.0,208600.0,T,5,76076,False,2,12092,AWRE,Awre
AXMNSTR,Axminster,1995-01-01,329260.0,98225.0,O,3,83466,False,4,11371,AXMNSTR,Axminster
AYLESFD,Aylesford,1995-01-01,572017.0,158687.0,O,3,89309,False,4,15625,AYLESFD,Aylesford
AYLSBRS,Aylesbury (Sdgs 1 - 7),1995-01-01,481700.0,213300.0,O,5,70354,False,2,14019,AYLS*,Aylesbury *
AYLSBRY,Aylesbury,1995-01-01,481779.0,213470.0,M,5,70353,False,4,14023,AYLSBRY,Aylesbury
AYLSCCD,Aylesbury C.C.D.,1995-01-01,481700.0,213500.0,O,5,70352,False,2,14020,AYLSCCD,Aylesbury C.C.D.
AYLSDMU,Aylesbury D.M.U. Depot,2000-03-26,481700.0,213300.0,O,5,70354,False,1,14019,AYLS*,Aylesbury *
AYLSPWY,Aylesbury Vale Parkway,1995-01-01,478641.0,215341.0,M,5,70355,False,4,13991,AYLSPWY,Aylesbury Vale Parkway
AYNHOJ,Aynho Jn,1995-01-01,449500.0,233600.0,M,5,69440,False,2,13486,AYNHOJ,Aynho Jn
AYRR,Ayr,1995-01-01,234060.0,621390.0,T,9,8618,False,4,10245,AYRR,Ayr
AYRR335,Ayr Signal PA335,1995-01-01,237300.0,623930.0,O,9,8604,False,2,10287,AYRR335,Ayr Signal PA335
AYRR853,Ayr Sig PA853,1995-01-01,234100.0,623700.0,O,9,8617,False,2,10249,AYRR853,Ayr Sig PA853
AYRRABP,Ayr Harbour A.B.P.,1995-01-01,233100.0,622800.0,O,9,8607,False,2,10241,AYRRABP,Ayr Harbour A.B.P.
AYRRCSD,Ayr C.S.D.,1995-01-01,234100.0,620400.0,O,9,8621,False,2,10246,AYRRCSD,Ayr C.S.D.
AYRRFHH,Ayr Harbour FHH,2003-01-09,356245.0,347548.0,O,9,8608,False,2,11916,AYRRFHH,Ayr Harbour FHH
AYRRHBR,Ayr Harbour,1995-01-01,233100.0,622700.0,O,9,8607,False,2,10240,AYRRHBR,Ayr Harbour
AYRRSTE,Ayr S.& T.E.,1995-01-01,234600.0,630550.0,O,9,0,False,2,10260,AYRRSTE,Ayr S.& T.E.
AYRRWRD,Ayr W.R.D.,1995-01-01,234700.0,630550.0,O,9,8615,False,2,10266,AYRRWRD,Ayr W.R.D.
BABWTHL,Babworth Loop,1995-01-01,470000.0,375000.0,O,8,23490,False,2,13905,BABWTHL,Babworth Loop
BACHE,Bache,1995-01-01,340545.0,368340.0,O,6,38306,False,4,11642,BACHE,Bache
BADMTN,Badminton,2004-12-12,534634.0,531235.0,O,4,81003,False,2,15051,BADMTN,Badminton
BAGE,Burnage,1995-01-01,385764.0,391618.0,O,6,32522,False,4,12346,BAGE,Burnage
BAGLYFJ,Baguley Fold Jn,1995-01-01,387300.0,399600.0,O,6,32123,False,2,12395,BAGLYFJ,Baguley Fold Jn
BAGSHOT,Bagshot,1995-01-01,491391.0,163627.0,O,3,87102,False,4,14116,BAGSHOT,Bagshot
BAGWJRS,Bagworth Jn Refuge Sdgs,1996-03-14,447277.0,308638.0,O,8,58136,False,2,13433,BAGWJRS,Bagworth Jn Refuge Sdgs
BAGWTHJ,Bagworth Jcn,1995-01-01,445000.0,308600.0,M,8,58135,False,2,13383,BAGWTHJ,Bagworth Jcn
BAILDON,Baildon,1995-01-01,416305.0,439360.0,O,7,17038,False,4,12870,BAILDON,Baildon
BAKEWEL,Bakewell Square,2000-09-24,421700.0,368500.0,O,6,0,False,2,12937,BAKEWEL,Bakewell Square
BALCMTJ,Balcombe Tunnel Jn,1995-01-01,529757.0,134325.0,T,3,87927,False,2,14856,BALCMTJ,Balcombe Tunnel Jn
BALCOMB,Balcombe,1995-01-01,530670.0,130115.0,O,3,87963,False,4,14893,BALCOMB,Balcombe
BALDOCK,Baldock,1995-01-01,524540.0,234264.0,O,8,53015,False,4,14682,BALDOCK,Baldock
BALHAM,Balham,1995-01-01,528500.0,173200.0,T,3,87222,False,4,14794,BALHAM,Balham
BALHJN,Balham Jn,1995-01-01,528400.0,173100.0,O,3,87225,False,2,14790,BALHJN,Balham Jn
BALISTN,Baillieston,1995-01-01,267750.0,663275.0,O,9,7296,False,4,10648,BALISTN,Baillieston
BALLOCH,Balloch,1995-01-01,239000.0,681900.0,T,9,6121,False,4,10299,BALLOCH,Balloch
BALMOSS,Balmossie,1995-01-01,348417.0,731698.0,O,9,3040,False,4,11772,BALMOSS,Balmossie
BALSHWL,Balshaw Lane,1995-01-01,357602.0,407476.0,O,6,30165,False,2,11937,BALSHWL,Balshaw Lane
BAMFORD,Bamford,1995-01-01,420800.0,382500.0,O,6,34011,False,4,12927,BAMFORD,Bamford
BANAVIE,Banavie,1995-01-01,211300.0,776700.0,O,9,6013,False,4,10113,BANAVIE,Banavie
BANG37,Bangor Sig. BR37,2000-12-06,257742.0,371538.0,O,6,40032,False,2,10482,BANG37,Bangor Sig. BR37
BANGOR,Bangor (Gwynedd),1995-01-01,257500.0,371600.0,T,6,40036,False,4,10473,BANGOR,Bangor (Gwynedd)
BANGRCS,Bangor C. S.,2000-12-06,257600.0,371550.0,O,6,40040,False,2,10479,BANGRCS,Bangor C. S.
BANGRTC,Bangor Tunnel Cement,1995-01-01,257600.0,371500.0,O,6,40035,False,2,10478,BANGRTC,Bangor Tunnel Cement
BANSBUS,Banstead (Firtree Road),1995-01-01,524500.0,160300.0,O,3,0,False,2,14681,BANSBUS,Banstead (Firtree Road)
BANSTED,Banstead,1995-01-01,524588.0,160432.0,O,3,87677,False,4,14684,BANSTED,Banstead
BARACE,Barassie C.E.,1995-01-01,232900.0,632500.0,O,9,8409,False,2,10236,BARACE,Barassie C.E.
BARADPL,Barassie Jn DPL,1995-01-01,232900.0,632600.0,O,9,8410,False,2,10237,BARADPL,Barassie Jn DPL
BARASCP,Shewalton Coup C.E.,1995-01-01,234700.0,634900.0,O,9,8501,False,2,10267,BARASCP,Shewalton Coup C.E.
BARASIE,Barassie,1995-01-01,232900.0,632900.0,T,9,8411,False,4,10239,BARASIE,Barassie
BARASIJ,Barassie Jn,1995-01-01,232900.0,632700.0,O,9,8413,False,2,10238,BARASIJ,Barassie Jn
BARAUGL,Barassie Jn UGL,1995-01-01,232850.0,632600.0,O,9,8412,False,2,10235,BARAUGL,Barassie Jn UGL
BARDHBR,Bardon Hill B.R. Sdgs,1995-01-01,448709.0,308912.0,O,8,58113,False,2,13464,BARDHBR,Bardon Hill B.R. Sdgs
BARDNHQ,Bardon Hill Quarry,1995-01-01,444800.0,313000.0,O,8,58111,False,2,13377,BARDNHQ,Bardon Hill Quarry
BARDONH,Bardon Hill,1995-01-01,444300.0,312700.0,O,8,58109,False,2,13367,BARDONH,Bardon Hill
BARELA,Bare Lane,1995-01-01,345439.0,464613.0,T,6,11711,False,4,11728,BARELA,Bare Lane
BARGOED,Bargoed,1995-01-01,315100.0,200000.0,T,5,78351,False,4,11185,BARGOED,Bargoed
BARGSDG,Bargoed Viaduct Sidings,2001-09-30,315100.0,200500.0,O,5,78352,False,2,11186,BARGSDG,Bargoed Viaduct Sidings
BARH379,Barham Ground Sig C01379,2003-09-28,294615.0,129734.0,O,3,49017,False,2,10955,BARH379,Barham Ground Sig C01379
BARHFHH,Barham FHH,2005-12-06,633464.0,832333.0,M,3,49019,False,2,15932,BARHFHH,Barham FHH
BARK103,Barking Signal 1103,1995-01-01,544410.0,184340.0,O,3,51531,False,3,15317,BARK*,Barking*
BARK104,Barking Signal 1104,1995-01-01,544410.0,184340.0,O,3,51531,False,3,15317,BARK*,Barking*
BARKG1P,Barking No 1 Platform,1995-01-01,544410.0,184340.0,O,3,51531,False,3,15317,BARK*,Barking*
BARKG21,Barking Signal BK 21,1995-01-01,544400.0,184700.0,O,3,0,False,2,15316,BARKG21,Barking Signal BK 21
BARKG7P,Barking No7 Platform,1995-01-01,544410.0,184340.0,O,3,51531,False,3,15317,BARK*,Barking*
BARKING,Barking,1995-01-01,544410.0,184340.0,T,3,51531,False,4,15317,BARK*,Barking*
BARLSTN,Barlaston,1995-01-01,388800.0,338400.0,O,5,43306,False,4,12430,BARLSTN,Barlaston
BARMING,Barming,1995-01-01,572970.0,156891.0,O,3,89402,False,4,15629,BARMING,Barming
BARN090,Barnes Signal W1090,2004-12-12,476347.0,879876.0,O,3,87166,False,2,13970,BARN090,Barnes Signal W1090
BARNES,Barnes,1995-01-01,522200.0,175700.0,T,3,87149,False,4,14618,BARNES,Barnes
BAROSHJ,Salthouse Jn,1995-01-01,321400.0,468800.0,O,6,11259,False,2,11275,BAROSHJ,Salthouse Jn
BAROW,Barrow-in-Furness,1995-01-01,319955.0,469932.0,T,6,11231,False,4,11256,BAROW*,Barrow-in-Furness*
BAROWCS,Barrow-in-Furness CS,1995-01-01,319900.0,469800.0,O,6,11233,False,2,11255,BAROWCS,Barrow-in-Furness CS
BAROWEW,Barrow Docks (ABP),1999-06-28,320500.0,467500.0,O,6,11247,False,2,11258,BAROW*,Barrow *
BAROWHS,Barrow-in-Furness HS,1995-01-01,319955.0,469932.0,O,6,11231,False,3,11256,BAROW*,Barrow-in-Furness*
BAROWOS,Barrow-on-Soar,1995-01-01,457820.0,317200.0,O,8,59009,False,4,13714,BAROWOS,Barrow-on-Soar
BAROWRD,Barrow Ramsden Dock,1995-01-01,320500.0,467500.0,O,6,11243,False,2,11258,BAROW*,Barrow *
BAROWYD,Barrow-in-Furness TC,1995-01-01,319900.0,469600.0,O,6,11249,False,2,11254,BAROWYD,Barrow-in-Furness TC
BARREWS,Barry Docks EWS,2005-12-06,644055.0,423055.0,O,5,78803,False,2,15980,BARREWS,Barry Docks EWS
BARRY,Barry,1995-01-01,310700.0,167200.0,T,5,78810,False,4,11109,BARRY,Barry
BARRYDK,Barry Docks,1995-01-01,312400.0,167800.0,T,5,78805,False,4,11135,BARRYDK,Barry Docks
BARRYIS,Barry Island,1995-01-01,311500.0,166700.0,T,5,78817,False,4,11125,BARRYIS,Barry Island
BARWHVN,Barrow Haven,1995-01-01,506200.0,423530.0,O,7,21004,False,4,14286,BARWHVN,Barrow Haven
BASCSDG,Baschurch Sidings,2004-12-12,643642.0,478568.0,O,5,64123,False,2,15975,BASCSDG,Baschurch Sidings
BASFORD,Basford (Notts),1995-01-01,455300.0,343000.0,O,5,55118,False,2,13644,BASFORD,Basford (Notts)
BASILDN,Basildon,1995-01-01,570368.0,188330.0,O,3,51019,False,4,15613,BASILDN,Basildon
BATABAL,Bat & Ball,1995-01-01,553100.0,156800.0,O,3,89349,False,4,15453,BATABAL,Bat & Ball
BATHGSL,Bath Goods Loop,1995-01-01,374800.0,165350.0,O,4,81500,False,2,12183,BATHGSL,Bath Goods Loop
BATHSPA,Bath Spa,1995-01-01,375248.0,164353.0,T,4,81501,False,4,12188,BATHSPA,Bath Spa
BATLEY,Batley,1995-01-01,424985.0,423790.0,O,7,18437,False,4,12986,BATLEY,Batley
BATRPHS,Battersea Pier C.H.S.,1995-01-01,528790.0,177300.0,O,3,87239,False,2,14811,BATRPHS,Battersea Pier C.H.S.
BATRSH,Battersea Pier Staff Halt,2000-01-26,528795.0,177400.0,O,3,87239,False,1,14813,BATRSH,Battersea Pier Staff Halt
BATRSPJ,Battersea Pier Jn.,1995-01-01,528800.0,177600.0,O,3,87199,False,2,14819,*,*
BATRSPK,Battersea Park,1995-01-01,528745.0,176960.0,O,3,87203,False,4,14808,BATRSPK,Battersea Park
BATRSYD,Battersea Loop,1995-01-01,528800.0,177500.0,O,3,87239,False,2,14818,BATRSYD,Battersea Loop
BATTLE,Battle,1995-01-01,575470.0,115569.0,O,3,89398,False,4,15654,BATTLE,Battle
BAYFORD,Bayford,1995-01-01,531537.0,208274.0,O,8,53243,False,4,14925,BAYFORD,Bayford
BBGHGL,Barton & Broughton,1995-01-01,352507.0,435598.0,O,6,30106,False,2,11866,BBGHGL,Barton & Broughton
BCHGRV,Birchgrove,1995-01-01,316711.0,180978.0,O,5,78387,False,4,11206,BCHGRV,Birchgrove
BCKJN,Buckland Jn,1995-01-01,630400.0,143200.0,O,3,89521,False,2,15917,BCKJN,Buckland Jn
BCKNHMH,Beckenham Hill,1995-01-01,538040.0,171375.0,O,3,88472,False,4,15166,BCKNHMH,Beckenham Hill
BCKNHMJ,Beckenham Junction,1995-01-01,537395.0,169850.0,T,3,88315,False,4,15139,BCKNHMJ,Beckenham Junction
BCKNMJC,Beckenham Junction (C),1995-01-01,537380.0,169865.0,T,3,88315,False,4,15138,BCKNMJC,Beckenham Junction (C)
BCKWATR,Blackwater,1995-01-01,485320.0,159875.0,O,3,87009,False,4,14048,BCKWATR,Blackwater
BCKY,Buckley,1995-01-01,329500.0,363400.0,O,6,41019,False,4,11373,BCKY,Buckley
BCNGNOS,Birchington-on-Sea,1995-01-01,629849.0,169444.0,O,3,89479,False,4,15913,BCNGNOS,Birchington-on-Sea
BCNSFLD,Beaconsfield,1995-01-01,494004.0,191144.0,O,5,73502,False,4,14145,BCNSFLD,Beaconsfield
BCSTCOD,Bicester C.O.D,1995-01-01,458250.0,258200.0,O,5,74554,False,2,13729,BCSTCOD,Bicester C.O.D
BCSTGF,Bicester Depot Sig OB5009,1995-01-01,458250.0,258300.0,O,5,74553,False,2,13730,BCSTGF,Bicester Depot Sig OB5009
BCSTLRD,Bicester London Rd L.C.,1995-01-01,458700.0,221950.0,O,4,74555,False,2,13743,BCSTLRD,Bicester London Rd L.C.
BCSTN,Bicester North,1995-01-01,458550.0,223112.0,T,5,69502,False,4,13740,BCSTN,Bicester North
BCSTRTN,Bicester Village,1995-01-01,458675.0,221950.0,O,5,74557,False,4,13742,BCSTRTN,Bicester Village
BCWD,Bricket Wood,1995-01-01,513482.0,202017.0,O,5,71036,False,4,14394,BCWD,Bricket Wood
BDENJT,Burnden Jn,1995-01-01,372899.0,407597.0,O,6,31615,False,2,12162,BDENJT,Burnden Jn
BDHMNRD,Bedhampton (New Road),1995-01-01,469959.0,107547.0,O,3,0,False,2,13904,BDHMNRD,Bedhampton (New Road)
BDHMPTN,Bedhampton,1995-01-01,470781.0,106529.0,O,3,86339,False,4,13918,BDHMPTN,Bedhampton
BDICK,Brodick,1995-01-01,192400.0,642200.0,O,9,0,False,2,10060,BDICK,Brodick
BDLNMHJ,Marcheys House Jn,1995-01-01,427500.0,583300.0,O,7,12238,False,2,13034,BDLNMHJ,Marcheys House Jn
BDLNTNS,Bedl'Ton Furnaceway Sdgs,1995-01-01,427500.0,583200.0,O,7,12241,False,2,13033,BDLNTNS,Bedl'Ton Furnaceway Sdgs
BDLNTNX,Bedlington Nth. L.C.,1995-01-01,427500.0,583100.0,T,7,12236,False,2,13032,BDLNTNX,Bedlington Nth. L.C.
BDMNSTR,Bedminster,1995-01-01,358800.0,171400.0,O,4,81813,False,4,11957,BDMNSTR,Bedminster
BDST544,Bidston Signal 1544,1995-01-01,329000.0,390300.0,O,6,38015,False,2,11360,BDST544,Bidston Signal 1544
BDSTNDJ,Bidston Dee Jn,1995-01-01,328300.0,390600.0,O,6,38019,False,2,11350,BDSTNDJ,Bidston Dee Jn
BDSTNEJ,Bidston East Jn,1995-01-01,329000.0,390700.0,T,6,38014,False,2,11361,BDSTNEJ,Bidston East Jn
BDSTON,Bidston,1995-01-01,328400.0,390800.0,T,6,38012,False,4,11353,BDSTON,Bidston
BDSTSDG,Bidston Sidings,1995-01-01,329000.0,390900.0,O,6,38013,False,2,11362,BDSTSDG,Bidston Sidings
BDWTHMS,Bedworth Murco Sdgs,1995-01-01,436300.0,268700.0,O,5,69104,False,2,13206,BDWTHMS,Bedworth Murco Sdgs
BEAL,Beal L.C.,1995-01-01,405413.0,644368.0,O,7,12105,False,2,12695,BEAL,Beal L.C.
BEAMMLJ,Beam Mill Jn.,1995-01-01,455100.0,522100.0,O,7,15628,False,2,13643,BEAMMLJ,Beam Mill Jn.
BEARLEY,Bearley,1995-01-01,417149.0,260721.0,O,5,66454,False,4,12884,BEARLEY,Bearley
BEARLYJ,Bearley Jn,1995-01-01,417200.0,260500.0,M,5,66453,False,2,12886,BEARLYJ,Bearley Jn
BEASDAL,Beasdale,1995-01-01,170900.0,785000.0,O,9,6005,False,4,10023,BEASDAL,Beasdale
BEATCK,Beattock,1995-01-01,307500.0,602500.0,O,9,7977,False,2,11081,BEATCK,Beattock
BEATCKS,Beattock Summit,1995-01-01,299500.0,615500.0,T,9,7975,False,2,11016,BEATCKS,Beattock Summit
BEATDPL,Beattock D.P.L.,1995-01-01,307400.0,602500.0,O,9,7995,False,2,11080,BEATDPL,Beattock D.P.L.
BEATSDL,Beattock Summit D.P.L.,1995-01-01,299400.0,615500.0,O,9,7974,False,2,11013,BEATSDL,Beattock Summit D.P.L.
BEATSUL,Beattock Summit U.P.L.,1995-01-01,299600.0,615500.0,O,9,7973,False,2,11019,BEATSUL,Beattock Summit U.P.L.
BEATUPL,Beattock U.P.L.,1995-01-01,307550.0,602500.0,O,9,7976,False,2,11083,BEATUPL,Beattock U.P.L.
BEAULY,Beauly,2001-01-01,252005.0,845807.0,O,9,1089,False,4,10392,BEAULY,Beauly
BEBNGTN,Bebington,1995-01-01,333300.0,385000.0,O,6,38208,False,4,11503,BEBNGTN,Bebington
BECCLES,Beccles,1995-01-01,642600.0,290500.0,O,3,49103,False,4,15971,BECCLES,Beccles
BEDFDCS,Bedford C S,1995-01-01,505919.0,249811.0,O,8,62014,False,2,14283,BEDFDCS,Bedford C S
BEDFDM,Bedford,1995-01-01,504167.0,249744.0,T,8,62011,False,4,14257,BEDFDM,Bedford
BEDFDN,Bedford North Jn.,1995-01-01,503358.0,250758.0,M,8,62008,False,2,14243,BEDFDN,Bedford North Jn.
BEDFDNS,Bedford North Sidings,1995-01-01,504200.0,249800.0,O,8,62009,False,2,14261,BEDFDNS,Bedford North Sidings
BEDFDS,Bedford South Jn.,1995-01-01,505542.0,245317.0,M,8,62016,False,2,14277,BEDFDS,Bedford South Jn.
BEDFEGS,Bedford Engineers Sdgs,1995-01-01,504500.0,249300.0,O,8,62017,False,2,14265,BEDFEGS,Bedford Engineers Sdgs
BEDWGF,Bedworth Ground Frame,1995-01-01,436300.0,286500.0,O,5,69105,False,2,13207,BEDWGF,Bedworth Ground Frame
BEDWRTH,Bedworth,1995-01-01,436270.0,286952.0,M,5,69106,False,4,13205,BEDWRTH,Bedworth
BEDYN,Bedwyn,1995-01-01,428020.0,164586.0,T,4,74816,False,4,13041,BEDYN,Bedwyn
BEGHFHH,Westthorpe Run Round (FHH),2004-04-01,453563.0,734764.0,O,7,25836,False,2,13599,BEGHFHH,Westthorpe Run Round (FHH)
BEGHTJN,Beighton Jn,1995-01-01,444800.0,383300.0,T,7,25831,False,2,13379,BEGHTJN,Beighton Jn
BEGHTSJ,Beighton Station Jn,1995-01-01,444800.0,383100.0,O,7,25825,False,2,13378,BEGHTSJ,Beighton Station Jn
BEKSBRN,Bekesbourne,1995-01-01,618942.0,156029.0,O,3,89513,False,4,15853,BEKSBRN,Bekesbourne
BELFORD,Belford L.C.,1995-01-01,411600.0,634900.0,T,7,12106,False,2,12800,BELFORD,Belford L.C.
BELM,Belmont,1995-01-01,525545.0,162065.0,O,3,87675,False,4,14720,BELM,Belmont
BELNGHM,Bellingham,1995-01-01,537780.0,172295.0,O,3,88471,False,4,15149,BELNGHM,Bellingham
BELNGMS,Bellingham Siding,1995-01-01,537800.0,172200.0,O,3,88484,False,2,15150,BELNGMS,Bellingham Siding
BELPER,Belper,1995-01-01,434808.0,347510.0,O,8,57111,False,4,13166,BELPER,Belper
BELTLC,Belmont Level Crossing,1995-01-01,234200.0,619900.0,O,9,8620,False,2,10251,BELTLC,Belmont Level Crossing
BELVEDR,Belvedere,1995-01-01,549515.0,179215.0,O,3,88602,False,4,15409,BELVEDR,Belvedere
BELWTRJ,Bellwater Jn. S.B.,1995-01-01,548642.0,359746.0,M,8,44221,False,2,15397,BELWTRJ,Bellwater Jn. S.B.
BEMPTON,Bempton,1995-01-01,519000.0,471730.0,O,7,19006,False,4,14529,BEMPTON,Bempton
BENFLET,Benfleet,1995-01-01,577733.0,185893.0,O,3,51014,False,4,15666,BENFLET,Benfleet
BENHACE,Benhar Jn C.E.,1995-01-01,291300.0,660400.0,O,9,7437,False,2,10923,BENHACE,Benhar Jn C.E.
BENHARJ,Benhar Jn,1995-01-01,291200.0,660400.0,O,9,7435,False,2,10921,BENHARJ,Benhar Jn
BENTON,Benton Nth Jn,1995-01-01,428200.0,568900.0,O,7,12255,False,2,13043,BENTON,Benton Nth Jn
BEREALS,Bere Alston,1995-01-01,244000.0,67400.0,O,4,84207,False,4,10335,BEREALS,Bere Alston
BEREFRS,Bere Ferrers,1995-01-01,245230.0,63545.0,O,4,84205,False,4,10349,BEREFRS,Bere Ferrers
BERKHMD,Berkhamsted,1995-01-01,499336.0,208139.0,O,5,70421,False,4,14192,BERKHMD,Berkhamsted
BERMPRK,Bermuda Park,2015-05-17,435927.0,289412.0,O,5,69103,False,4,13195,BERMPRK,Bermuda Park
BERRYB,Berry Brow,1995-01-01,413761.0,413853.0,O,7,18488,False,4,12835,BERRYB,Berry Brow
BERWICK,Berwick,1995-01-01,552603.0,106774.0,O,3,88246,False,4,15444,BERWICK,Berwick
BESCRLA,Bescar Lane,1995-01-01,339605.0,414535.0,O,6,35018,False,4,11615,BESCRLA,Bescar Lane
BESJGL,Bedford St Johns G.L.,1999-04-16,505000.0,249500.0,O,8,62036,False,2,14271,BESJGL,Bedford St Johns G.L.
